time,gFx,gFy,gFz,TgF
4.926322967,0.1239,0.4400,0.7227,0.823
4.92866755,0.1197,0.4439,0.7066,0.810
4.930968175,0.1119,0.4446,0.6841,0.790
4.933140831,0.0953,0.4407,0.6565,0.762
4.936252394,0.0738,0.4363,0.6267,0.732
4.938474321,0.0557,0.4319,0.5942,0.701
4.940973279,0.0364,0.4260,0.5588,0.667
4.943213956,0.0179,0.4234,0.5292,0.640
4.945747967,0.0034,0.4231,0.5036,0.619
4.947727915,-0.0105,0.4221,0.4828,0.602
4.950717081,-0.0251,0.4238,0.4630,0.588
4.952953383,-0.0376,0.4248,0.4401,0.571
4.954872238,-0.0523,0.4287,0.4169,0.558
4.957600102,-0.0657,0.4339,0.3925,0.545
4.960038904,-0.0762,0.4402,0.3709,0.535
4.962313071,-0.0852,0.4436,0.3600,0.531
4.964832758,-0.0933,0.4453,0.3553,0.531
4.967337029,-0.0989,0.4461,0.3602,0.536
4.970161925,-0.1051,0.4444,0.3700,0.543
4.972096821,-0.1063,0.4429,0.3871,0.555
4.974149113,-0.1046,0.4458,0.4120,0.574
4.976867446,-0.0999,0.4488,0.4457,0.600
4.983312915,-0.0916,0.4541,0.4831,0.631
4.984355154,-0.0818,0.4617,0.5273,0.668
4.984728279,-0.0735,0.4710,0.5730,0.709
4.98630354,-0.0667,0.4761,0.6150,0.746
4.988702133,-0.0584,0.4781,0.6490,0.775
4.992268383,-0.0520,0.4781,0.6732,0.795
4.993579529,-0.0405,0.4769,0.6902,0.808
4.998564946,-0.0281,0.4766,0.7047,0.820
4.999295206,-0.0183,0.4761,0.7090,0.823
5.00060255,-0.0129,0.4769,0.7127,0.826
5.002909946,-0.0029,0.4781,0.7193,0.832
5.005307602,0.0044,0.4737,0.7286,0.838
5.007933436,0.0144,0.4734,0.7430,0.850
5.011117081,0.0161,0.4747,0.7640,0.869
5.013371456,0.0208,0.4786,0.7853,0.890
5.015007081,0.0203,0.4825,0.8107,0.915
5.017944633,0.0257,0.4842,0.8331,0.935
5.01968479,0.0342,0.4854,0.8542,0.955
5.02197005,0.0411,0.4930,0.8764,0.978
5.02469755,0.0472,0.4949,0.8972,0.998
5.027174894,0.0469,0.4981,0.9174,1.018
5.029609373,0.0467,0.4976,0.9367,1.035
5.031593696,0.0367,0.4942,0.9455,1.042
5.033970154,0.0274,0.4908,0.9472,1.042
5.036614894,0.0107,0.4881,0.9377,1.032
5.038890102,-0.0039,0.4842,0.9121,1.007
5.041269061,-0.0227,0.4856,0.8776,0.977
5.043644477,-0.0442,0.4844,0.8349,0.939
5.04592755,-0.0611,0.4805,0.7941,0.903
5.048265675,-0.0796,0.4747,0.7555,0.868
5.050969581,-0.0913,0.4712,0.7208,0.837
5.053081144,-0.1029,0.4656,0.6961,0.815
5.055702863,-0.1134,0.4627,0.6802,0.801
5.057930623,-0.1209,0.4590,0.6773,0.799
5.062953748,-0.1226,0.4605,0.6797,0.802
5.063140831,-0.1192,0.4651,0.6927,0.814
5.065222133,-0.1148,0.4744,0.7130,0.836
5.068205831,-0.1099,0.4805,0.7347,0.856
5.070275571,-0.1109,0.4913,0.7569,0.881
5.072526456,-0.1063,0.4974,0.7762,0.900
5.074827394,-0.0960,0.5059,0.7941,0.918
5.077210363,-0.0860,0.5138,0.8092,0.934
5.080346352,-0.0782,0.5194,0.8248,0.949
5.082021508,-0.0757,0.5181,0.8403,0.962
5.08479104,-0.0728,0.5142,0.8527,0.971
5.087051508,-0.0686,0.5111,0.8678,0.983
5.089363019,-0.0660,0.5052,0.8766,0.988
5.091709008,-0.0645,0.5005,0.8945,1.002
5.094350311,-0.0669,0.4986,0.9069,1.012
5.097137758,-0.0762,0.4935,0.9174,1.021
5.099006456,-0.0965,0.4859,0.9128,1.015
5.101753383,-0.1119,0.4747,0.8986,1.000
5.103724061,-0.1239,0.4656,0.8725,0.974
5.10614104,-0.1278,0.4593,0.8417,0.945
5.108539842,-0.1263,0.4539,0.8170,0.920
5.110951144,-0.1253,0.4512,0.7980,0.902
5.113323123,-0.1182,0.4485,0.7838,0.887
5.116107029,-0.1065,0.4463,0.7806,0.881
5.11797505,-0.0945,0.4456,0.7811,0.880
5.120926352,-0.0904,0.4431,0.7904,0.886
5.123026196,-0.0862,0.4397,0.8041,0.897
5.125554633,-0.0855,0.4329,0.8226,0.911
5.127844165,-0.0870,0.4234,0.8432,0.926
5.130547967,-0.0906,0.4138,0.8666,0.945
5.1323913,-0.0887,0.4033,0.8915,0.964
5.134917081,-0.0899,0.3945,0.9157,0.984
5.137397863,-0.0833,0.3852,0.9331,0.997
5.139724738,-0.0733,0.3806,0.9502,1.010
5.142053696,-0.0642,0.3767,0.9641,1.022
5.144513748,-0.0559,0.3767,0.9812,1.037
5.147359842,-0.0518,0.3791,0.9978,1.054
5.149554321,-0.0508,0.3786,1.0132,1.068
5.1514963,-0.0520,0.3760,1.0345,1.088
5.154498852,-0.0520,0.3706,1.0491,1.100
5.1563063,-0.0508,0.3701,1.0601,1.111
5.158762029,-0.0496,0.3674,1.0670,1.117
5.1615488,-0.0439,0.3681,1.0687,1.118
5.16445729,-0.0393,0.3662,1.0645,1.113
5.166055623,-0.0410,0.3608,1.0520,1.100
5.168356456,-0.0474,0.3537,1.0342,1.081
5.170733175,-0.0535,0.3464,1.0127,1.059
5.173150571,-0.0618,0.3393,0.9883,1.034
5.177089008,-0.0684,0.3334,0.9668,1.013
5.178058383,-0.0735,0.3308,0.9458,0.992
5.181029633,-0.0735,0.3295,0.9328,0.980
5.182810258,-0.0733,0.3310,0.9221,0.970
5.185560258,-0.0689,0.3325,0.9148,0.963
5.187833696,-0.0660,0.3337,0.9133,0.961
5.190634529,-0.0657,0.3334,0.9184,0.966
5.192280415,-0.0704,0.3315,0.9336,0.981
5.19480854,-0.0774,0.3266,0.9460,0.992
5.197180623,-0.0808,0.3176,0.9617,1.005
5.200006769,-0.0852,0.3083,0.9697,1.011
5.2022563,-0.0862,0.2985,0.9724,1.012
5.204608956,-0.0882,0.2868,0.9734,1.010
5.206963696,-0.0894,0.2758,0.9695,1.004
5.210110467,-0.0874,0.2609,0.9587,0.991
5.211445727,-0.0904,0.2470,0.9499,0.980
5.219495727,-0.0887,0.2313,0.9472,0.975
5.219869685,-0.0882,0.2196,0.9436,0.969
5.219994477,-0.0889,0.2086,0.9517,0.976
5.221402967,-0.0884,0.1979,0.9622,0.985
5.223869217,-0.0918,0.1920,0.9734,0.995
5.225971613,-0.0933,0.1898,0.9861,1.008
5.229219581,-0.0923,0.1864,0.9973,1.018
5.2308788,-0.0911,0.1905,1.0024,1.024
5.233363227,-0.0862,0.1922,1.0076,1.029
5.235607238,-0.0794,0.1959,1.0088,1.029
5.23791479,-0.0730,0.2035,1.0061,1.027
5.24026781,-0.0691,0.2084,1.0000,1.021
5.242817915,-0.0664,0.2118,0.9963,1.018
5.246564321,-0.0713,0.2154,0.9902,1.013
5.248317238,-0.0772,0.2186,0.9758,1.000
5.25204906,-0.0833,0.2235,0.9524,0.978
5.252804581,-0.0889,0.2274,0.9284,0.956
5.254872029,-0.0887,0.2311,0.9038,0.932
5.25711255,-0.0828,0.2377,0.8813,0.910
5.259589894,-0.0733,0.2394,0.8615,0.890
5.26250604,-0.0584,0.2355,0.8473,0.874
5.266781925,-0.0418,0.2262,0.8371,0.861
5.267760363,-0.0295,0.2111,0.8231,0.844
5.269179008,-0.0273,0.1966,0.8075,0.826
5.27149255,-0.0286,0.1800,0.7999,0.817
5.273997863,-0.0281,0.1686,0.7982,0.814
5.276319946,-0.0230,0.1575,0.8092,0.823
5.279657967,-0.0098,0.1532,0.8292,0.842
5.281304529,0.0044,0.1549,0.8593,0.872
5.283554321,0.0122,0.1551,0.9001,0.912
5.286142238,0.0174,0.1566,0.9453,0.957
5.288322342,0.0176,0.1529,0.9885,1.000
5.290716925,0.0166,0.1456,1.0257,1.037
5.293163123,0.0154,0.1370,1.0552,1.066
5.296395154,0.0188,0.1280,1.0750,1.085
5.297996404,0.0188,0.1175,1.0863,1.096
5.30038604,0.0218,0.1070,1.0892,1.098
5.302787654,0.0242,0.1014,1.0833,1.092
5.305399373,0.0240,0.0933,1.0789,1.088
5.307514946,0.0201,0.0857,1.0775,1.086
5.310389946,0.0181,0.0767,1.0772,1.086
5.312854425,0.0120,0.0728,1.0855,1.094
5.314786613,0.0081,0.0674,1.0941,1.103
5.317131248,0.0032,0.0638,1.1075,1.116
5.319580467,0.0002,0.0616,1.1190,1.128
5.321864738,-0.0051,0.0640,1.1249,1.134
5.324539842,-0.0061,0.0640,1.1261,1.135
5.327298019,-0.0085,0.0647,1.1190,1.128
5.330397185,-0.0146,0.0645,1.1072,1.117
5.3316938,-0.0132,0.0660,1.0992,1.108
5.334221977,-0.0105,0.0647,1.0843,1.093
5.337233644,-0.0085,0.0669,1.0726,1.082
5.339050467,-0.0061,0.0728,1.0689,1.078
5.344242706,-0.0046,0.0799,1.0699,1.079
5.344850206,-0.0134,0.0843,1.0721,1.081
5.346219946,-0.0227,0.0865,1.0709,1.080
5.348537081,-0.0271,0.0874,1.0611,1.071
5.350864008,-0.0322,0.0870,1.0489,1.059
5.353175102,-0.0335,0.0838,1.0337,1.044
5.356244894,-0.0347,0.0808,1.0218,1.032
5.357997185,-0.0339,0.0784,1.0068,1.017
5.360325883,-0.0327,0.0762,0.9932,1.003
5.368777185,-0.0305,0.0745,0.9827,0.993
5.369090362,-0.0298,0.0743,0.9783,0.988
5.369221665,-0.0266,0.0735,0.9783,0.988
5.370700623,-0.0234,0.0769,0.9790,0.989
5.372390779,-0.0256,0.0804,0.9736,0.983
5.374990467,-0.0264,0.0823,0.9675,0.977
5.378430467,-0.0293,0.0806,0.9651,0.975
5.380050831,-0.0308,0.0835,0.9612,0.971
5.382367342,-0.0361,0.0850,0.9587,0.969
5.384264998,-0.0374,0.0838,0.9607,0.971
5.387102394,-0.0332,0.0884,0.9604,0.971
5.39458354,-0.0205,0.0970,0.9631,0.973
5.394789373,-0.0088,0.1028,0.9607,0.970
5.394884217,0.0068,0.1082,0.9600,0.969
5.396756508,0.0137,0.1131,0.9590,0.968
5.39870104,0.0179,0.1187,0.9602,0.970
5.401416248,0.0201,0.1182,0.9644,0.974
5.403484685,0.0237,0.1165,0.9761,0.985
5.406101717,0.0244,0.1175,0.9927,1.002
5.40876479,0.0232,0.1202,1.0115,1.021
5.410990831,0.0244,0.1163,1.0303,1.040
5.413398696,0.0227,0.1173,1.0474,1.057
5.415638227,0.0276,0.1143,1.0577,1.067
5.417946717,0.0330,0.1107,1.0650,1.074
5.420687706,0.0374,0.1082,1.0679,1.077
5.423446144,0.0396,0.1065,1.0623,1.071
5.425035727,0.0452,0.1043,1.0564,1.066
5.42830281,0.0452,0.1014,1.0564,1.066
5.432185935,0.0474,0.1001,1.0557,1.065
5.432487446,0.0479,0.1006,1.0547,1.064
5.434886352,0.0525,0.1038,1.0633,1.073
5.437155467,0.0547,0.1090,1.0723,1.082
5.439472602,0.0525,0.1148,1.0775,1.087
5.441852446,0.0552,0.1170,1.0782,1.088
5.444827029,0.0557,0.1229,1.0792,1.089
5.446858123,0.0515,0.1221,1.0738,1.084
5.451165258,0.0437,0.1177,1.0684,1.078
5.451357706,0.0310,0.1136,1.0652,1.075
5.45396281,0.0230,0.1099,1.0650,1.074
5.456311144,0.0152,0.1077,1.0567,1.066
5.458745362,0.0132,0.1016,1.0469,1.056
5.461160883,0.0130,0.1009,1.0413,1.050
5.4636913,0.0149,0.0962,1.0369,1.046
5.466415467,0.0137,0.0982,1.0418,1.051
5.468320727,0.0112,0.0948,1.0635,1.072
5.470595519,0.0051,0.0899,1.1373,1.146
5.472981769,-0.0037,0.0931,1.3078,1.317
5.476039165,-0.0181,0.1004,1.5668,1.576
5.478220154,-0.0393,0.1273,1.8387,1.849
5.484507342,-0.0398,0.1661,2.0529,2.064
5.484992967,-0.0056,0.2091,2.1570,2.170
5.485163019,0.0411,0.2440,2.1091,2.124
5.488619737,0.1002,0.2658,1.9093,1.929
5.491627081,0.1378,0.2653,1.6200,1.644
5.492406508,0.1654,0.2406,1.2888,1.316
5.49488255,0.1783,0.2084,0.9866,1.016
5.497197029,0.1720,0.1722,0.7381,0.768
5.499442862,0.1456,0.1392,0.5473,0.573
5.502169894,0.0999,0.1070,0.4533,0.469
5.504487498,0.0423,0.0738,0.4464,0.455
5.506699373,-0.0227,0.0437,0.4973,0.509
5.509138956,-0.0794,0.0183,0.5859,0.606
5.511439217,-0.1187,0.0061,0.6927,0.719
5.514050102,-0.1417,0.0078,0.8007,0.828
5.516660779,-0.1461,0.0230,0.8891,0.915
5.518872602,-0.1370,0.0491,0.9563,0.978
5.520992394,-0.1214,0.0813,0.9963,1.015
5.523305258,-0.1053,0.1070,1.0125,1.029
5.525746665,-0.0794,0.1324,1.0063,1.022
5.528663487,-0.0457,0.1500,0.9766,0.990
5.53135656,-0.0178,0.1649,0.9382,0.952
5.533580883,0.0066,0.1742,0.9035,0.918
5.5361188,0.0274,0.1776,0.8815,0.896
5.538155258,0.0413,0.1754,0.8769,0.891
5.540363331,0.0525,0.1725,0.8928,0.907
5.542670727,0.0525,0.1632,0.9223,0.935
5.545225258,0.0491,0.1473,0.9619,0.973
5.54759255,0.0496,0.1373,1.0059,1.017
5.550278227,0.0550,0.1304,1.0518,1.062
5.552129008,0.0613,0.1285,1.0975,1.108
5.554699008,0.0699,0.1273,1.1356,1.146
5.557228019,0.0738,0.1275,1.1681,1.179
5.559448852,0.0748,0.1287,1.1881,1.199
5.561902602,0.0758,0.1322,1.2008,1.212
5.564607602,0.0753,0.1375,1.2042,1.216
5.566721508,0.0760,0.1436,1.1977,1.209
5.569380467,0.0775,0.1505,1.1803,1.192
5.571804008,0.0804,0.1593,1.1527,1.166
5.574151508,0.0843,0.1669,1.1136,1.128
5.576124477,0.0845,0.1717,1.0782,1.093
5.579039373,0.0841,0.1756,1.0371,1.052
5.582072862,0.0804,0.1793,1.0010,1.017
5.583731039,0.0738,0.1803,0.9702,0.986
5.586321821,0.0601,0.1720,0.9519,0.966
5.588318227,0.0396,0.1627,0.9443,0.957
5.5908513,0.0232,0.1500,0.9485,0.960
5.59321156,0.0107,0.1434,0.9622,0.973
5.595845675,0.0007,0.1412,0.9746,0.986
5.601554269,-0.0068,0.1451,0.9775,0.989
5.602019581,-0.0139,0.1483,0.9724,0.984
5.604655571,-0.0225,0.1522,0.9653,0.978
5.606014269,-0.0347,0.1529,0.9433,0.957
5.613174789,-0.0415,0.1500,0.9074,0.921
5.613318956,-0.0484,0.1468,0.8676,0.882
5.613415154,-0.0550,0.1483,0.8290,0.844
5.619261456,-0.0555,0.1541,0.7999,0.816
5.619598904,-0.0501,0.1615,0.7831,0.800
5.619984737,-0.0479,0.1649,0.7868,0.803
5.624691092,-0.0347,0.1715,0.8026,0.819
5.624897081,-0.0144,0.1798,0.8302,0.846
5.626733696,0.0083,0.1876,0.8603,0.876
5.629623435,0.0271,0.1891,0.8891,0.905
5.631762081,0.0415,0.1910,0.9138,0.930
5.634185571,0.0530,0.1940,0.9196,0.936
5.636369842,0.0479,0.2235,-0.2662,0.298
5.638642602,0.0112,0.1810,1.2492,1.262
5.641031664,-0.0012,0.1568,1.2604,1.272
5.643496612,0.0230,0.1436,1.2267,1.237
5.649871821,0.0484,0.1427,1.1752,1.186
5.650696977,0.0731,0.1492,1.1182,1.130
5.651566508,0.0980,0.1524,1.0745,1.088
5.653099685,0.1187,0.1541,1.0271,1.043
5.666415362,0.1234,0.1549,0.9932,1.010
5.667333592,0.1119,0.1517,0.9695,0.985
5.668023071,0.1004,0.1458,0.9727,0.987
5.668556248,0.0887,0.1483,0.5376,0.555
5.670453904,0.0442,0.1414,1.0892,1.100
5.671107185,0.0181,0.1348,1.1422,1.152
5.671581612,0.0130,0.1339,1.1337,1.144
5.673314894,0.0135,0.1373,0.8446,0.855
5.678890571,0.0017,0.1319,1.1532,1.163
5.67910505,0.0071,0.1339,1.0968,1.107
5.679609164,0.0095,0.1351,1.0054,1.016
5.684155258,-0.0090,0.1309,1.0936,1.104
5.685067498,-0.0176,0.1309,1.0152,1.026
5.686732289,-0.0339,0.1275,1.0254,1.037
5.689835362,-0.0467,0.1221,1.0247,1.037
5.691789269,-0.0547,0.1226,0.9846,0.997
5.693979321,-0.0599,0.1185,0.9844,0.997
5.697012914,-0.0550,0.1192,0.9636,0.976
5.699284685,-0.0501,0.1229,0.9262,0.939
5.701401717,-0.0535,0.1241,0.9487,0.961
5.703564321,-0.0581,0.1300,0.9304,0.944
5.705920414,-0.0608,0.1378,0.9221,0.936
5.708964008,-0.0542,0.1488,0.9104,0.925
5.711049008,-0.0486,0.1571,0.9257,0.941
5.714530987,-0.0454,0.1630,0.9431,0.958
5.725069685,-0.0474,0.1627,0.9534,0.968
5.725274946,-0.0535,0.1625,0.9656,0.981
5.725377237,-0.0579,0.1593,0.9306,0.946
5.72546005,-0.0628,0.1529,0.9138,0.929
5.725550258,-0.0686,0.1466,0.8871,0.903
5.727698748,-0.0716,0.1346,0.8226,0.839
5.734107914,-0.0750,0.1221,0.8043,0.820
5.73493656,-0.0791,0.1072,0.7608,0.777
5.735673748,-0.0850,0.0928,0.7245,0.741
5.737145831,-0.0889,0.0782,0.7005,0.718
5.739849529,-0.0926,0.0589,0.6616,0.680
5.742432081,-0.0948,0.0415,0.6299,0.650
5.745225571,-0.0962,0.0193,0.5879,0.611
5.752257185,-0.0989,-0.0093,0.5635,0.591
5.752637914,-0.0977,-0.0362,0.5400,0.573
5.752799894,-0.0994,-0.0672,0.5654,0.604
5.754542446,-0.1102,-0.0823,0.5972,0.640
5.756532394,-0.1307,-0.0821,0.6189,0.665
5.758789581,-0.1461,-0.0662,0.6529,0.697
5.761290467,-0.1429,-0.0176,0.6590,0.694
5.769280519,-0.0887,0.0901,0.9275,0.943
5.769680102,-0.1466,0.0965,1.2770,1.297
5.769935102,-0.1329,0.0347,1.3540,1.372
5.775793592,-0.0852,0.0852,1.0171,1.031
5.78111781,-0.0396,0.0555,0.3854,0.399
5.781691612,-0.0103,0.0396,0.9194,0.929
5.782119477,0.0357,0.0823,0.5676,0.576
5.782469581,0.0806,0.0789,0.8195,0.830
5.785958383,0.0926,0.0850,0.8175,0.829
5.787631821,0.0845,0.0730,0.9245,0.935
5.788055466,0.0462,0.0591,0.9475,0.957
5.791976716,0.0034,0.0496,0.8945,0.904
5.793374633,-0.0295,0.0378,0.8578,0.869
5.795764998,-0.0427,0.0369,0.8598,0.872
5.80925505,-0.0361,0.0461,0.8930,0.904
5.809558748,-0.0291,0.0535,0.9111,0.921
5.809670466,-0.0291,0.0657,0.9504,0.960
5.809766716,-0.0313,0.0799,0.9582,0.968
5.8098413,-0.0232,0.1001,0.9714,0.981
5.80991906,-0.0183,0.1197,1.0071,1.017
5.811441091,-0.0232,0.1319,1.0271,1.038
5.814228383,-0.0313,0.1434,1.0051,1.017
5.816684112,-0.0281,0.1458,1.0222,1.034
5.81930505,0.0032,0.1239,1.0164,1.026
5.821256196,0.0000,0.1097,1.0364,1.046
5.824472966,0.0144,0.0660,1.0420,1.051
5.826017706,0.0342,0.0496,1.0408,1.050
5.828330779,0.0567,0.0525,1.0437,1.053
5.831721144,0.0767,0.0694,1.0555,1.065
5.834393539,0.0877,0.0884,1.0415,1.052
5.836307289,0.0841,0.0940,1.0564,1.067
5.838786925,0.0738,0.0943,1.0469,1.057
5.840327185,0.0591,0.0862,1.0450,1.054
5.84304031,0.0398,0.0760,1.0413,1.050
5.84547031,0.0188,0.0667,1.0411,1.050
5.851976612,0.0103,0.0503,1.0203,1.029
5.852836821,0.0127,0.0444,1.0408,1.050
5.853707029,0.0264,0.0408,1.0552,1.064
5.856223956,0.0386,0.0427,1.0748,1.084
5.857544373,0.0469,0.0393,1.0667,1.076
5.860318123,0.0577,0.0425,1.0682,1.078
5.863794477,0.0694,0.0400,1.0684,1.079
5.864571196,0.0814,0.0339,1.0909,1.102
5.866971612,0.0992,0.0439,1.1041,1.116
5.869310206,0.1229,0.0616,1.1444,1.157
5.874621508,0.1468,0.0867,1.2355,1.250
5.874826977,0.1485,0.0965,1.4859,1.500
5.876575154,0.1229,0.0716,2.0788,2.090
5.878846612,0.0472,-0.0789,3.0592,3.072
5.882647498,-0.0098,-0.3845,3.4862,3.525
5.889843591,0.0591,-0.2130,1.4310,1.469
5.890699008,0.0828,-0.0274,0.6902,0.709
5.891176196,0.0816,0.0535,0.8156,0.827
5.891569841,0.0797,0.0899,0.9883,0.999
5.893762758,0.0894,0.1102,0.9631,0.975
5.8958063,0.1016,0.1082,0.9331,0.946
5.903073435,0.0994,0.0735,0.9829,0.995
5.904276612,0.0838,0.0400,1.0073,1.018
5.906423487,0.0574,0.0176,1.0349,1.046
5.906862966,0.0281,0.0017,1.0728,1.084
5.907783175,-0.0012,-0.0220,1.0755,1.089
5.911213956,-0.0164,-0.0323,1.0032,1.018
5.912594008,-0.0200,-0.0420,0.9438,0.961
5.914925206,-0.0125,-0.0552,0.9382,0.956
5.917387914,-0.0039,-0.0672,0.9529,0.972
5.919583904,0.0007,-0.0826,0.9739,0.995
5.9222363,-0.0107,-0.0928,1.0039,1.027
5.925759737,-0.0332,-0.1063,1.0286,1.055
5.926694008,-0.0579,-0.1168,1.0406,1.070
5.929188279,-0.0784,-0.1239,1.0296,1.062
5.9319113,-0.0899,-0.1219,1.0154,1.049
5.935543644,-0.0904,-0.1173,1.0161,1.049
5.936773019,-0.0887,-0.1075,1.0139,1.045
5.938694998,-0.0867,-0.0970,1.0115,1.040
5.941059164,-0.0816,-0.0833,1.0254,1.051
5.943453539,-0.0857,-0.0679,1.0296,1.054
5.946009685,-0.0867,-0.0518,1.0330,1.055
5.951014581,-0.0879,-0.0323,1.0362,1.056
5.951914685,-0.0787,-0.0147,1.0342,1.052
5.953465362,-0.0625,0.0051,1.0247,1.039
5.956293748,-0.0376,0.0208,1.0046,1.016
5.958089321,-0.0259,0.0317,0.9873,0.998
5.962867914,-0.0239,0.0359,0.9888,0.999
5.963410883,-0.0276,0.0378,0.9958,1.006
5.965980258,-0.0220,0.0437,1.0015,1.012
5.967946508,-0.0159,0.0550,1.0020,1.011
5.970264477,-0.0071,0.0630,1.0164,1.025
5.973946769,0.0051,0.0745,1.0310,1.040
5.975732654,0.0112,0.0835,1.0406,1.049
5.977180831,0.0159,0.0818,1.0552,1.064
5.979578956,0.0112,0.0747,1.0714,1.080
5.983709894,0.0007,0.0708,1.0667,1.076
5.985433331,-0.0103,0.0696,1.0997,1.109
5.9867838,-0.0125,0.0696,1.1527,1.162
5.989650779,-0.0034,0.0743,1.1615,1.170
5.992758279,0.0120,0.0794,1.1688,1.177
5.994039425,0.0176,0.0794,1.1791,1.188
5.997090414,0.0201,0.0799,1.1940,1.203
6.001769789,0.0210,0.0857,1.1783,1.187
6.002617393,0.0174,0.0816,1.1710,1.180
6.004340466,0.0264,0.0882,1.1561,1.165
6.00641781,0.0428,0.1077,1.1275,1.137
6.009036508,0.0640,0.1143,1.1121,1.122
6.015167081,0.0814,0.1282,1.1051,1.116
6.016779893,0.0884,0.1329,1.1007,1.113
6.017247133,0.0819,0.1273,1.1041,1.115
6.024522029,0.0633,0.1199,1.0965,1.107
6.025484321,0.0435,0.0997,1.1055,1.115
6.025889268,0.0318,0.0884,1.1163,1.125
6.027623071,0.0222,0.0772,1.1038,1.112
6.028232133,0.0244,0.0669,1.0887,1.097
6.034917289,0.0208,0.0642,1.0711,1.080
6.03647156,0.0112,0.0630,1.0559,1.065
6.037154841,0.0029,0.0608,1.0296,1.038
6.037883071,-0.0095,0.0618,1.0174,1.027
6.039509321,-0.0254,0.0608,1.0445,1.054
6.041956925,-0.0422,0.0555,1.0303,1.041
6.044270727,-0.0577,0.0484,1.0325,1.045
6.04814031,-0.0684,0.0432,1.0476,1.061
6.050570935,-0.0767,0.0344,1.0518,1.066
6.051714893,-0.0791,0.0305,1.0347,1.049
6.054006664,-0.0796,0.0215,1.0413,1.056
6.056611143,-0.0818,0.0129,1.0315,1.047
6.058695571,-0.0806,0.0034,1.0164,1.033
6.061044998,-0.0782,-0.0059,1.0110,1.028
6.063500206,-0.0686,-0.0085,0.9851,1.001
6.066890206,-0.0633,-0.0164,0.9924,1.009
6.068280675,-0.0577,-0.0166,1.0068,1.023
6.070744008,-0.0496,-0.0149,1.0286,1.044
6.073058487,-0.0335,-0.0049,1.0393,1.053
6.075681768,-0.0161,0.0049,1.0515,1.063
6.078669268,0.0024,0.0154,1.0535,1.064
6.080801456,0.0179,0.0276,1.0642,1.074
6.08386505,0.0347,0.0308,1.0848,1.094
6.085248435,0.0484,0.0320,1.0948,1.105
6.087726873,0.0523,0.0266,1.1300,1.140
6.090685102,0.0513,0.0144,1.1661,1.177
6.092642133,0.0506,0.0046,1.1869,1.198
6.095416716,0.0484,-0.0039,1.2077,1.219
6.097076039,0.0406,-0.0135,1.2301,1.242
6.099497133,0.0306,-0.0271,1.2357,1.249
6.101922914,0.0286,-0.0430,1.2260,1.240
6.10443781,0.0286,-0.0552,1.2130,1.229
6.107001196,0.0389,-0.0687,1.1952,1.213
6.111719425,0.0486,-0.0762,1.1759,1.195
6.113502393,0.0638,-0.0753,1.1788,1.198
6.115998956,0.0672,-0.0821,1.2382,1.258
6.116739216,0.0606,-0.1148,1.3550,1.377
6.119399789,0.0266,-0.1534,1.4244,1.451
6.121807393,-0.0320,-0.1876,1.4527,1.486
6.123562498,-0.0926,-0.2106,1.4845,1.525
6.126341873,-0.1314,-0.2228,1.5111,1.556
6.128888331,-0.1546,-0.2238,1.5184,1.566
6.133983748,-0.1554,-0.2155,1.5199,1.566
6.134318279,-0.1392,-0.1967,1.5240,1.565
6.137384581,-0.1087,-0.1730,1.5255,1.560
6.145177862,-0.0811,-0.1498,1.5284,1.557
6.145532393,-0.0594,-0.1236,1.5309,1.554
6.145720206,-0.0447,-0.0985,1.5416,1.561
6.145871456,-0.0364,-0.0758,1.5590,1.576
6.147378279,-0.0256,-0.0555,1.5741,1.589
6.150192914,-0.0146,-0.0374,1.5919,1.605
6.152290466,-0.0098,-0.0210,1.6198,1.632
6.154819841,-0.0042,-0.0085,1.6496,1.661
6.157506091,-0.0029,0.0063,1.6843,1.694
6.159565623,-0.0022,0.0171,1.7141,1.724
6.161903643,0.0012,0.0271,1.7461,1.755
6.164310883,0.0088,0.0349,1.7761,1.785
6.169143539,0.0171,0.0442,1.8042,1.813
6.169681456,0.0237,0.0508,1.8296,1.838
6.172085883,0.0298,0.0572,1.8497,1.858
6.174157341,0.0349,0.0606,1.8653,1.874
6.1771163,0.0379,0.0647,1.8773,1.886
6.179009946,0.0430,0.0611,1.8807,1.889
6.181919112,0.0472,0.0577,1.8844,1.893
6.188499998,0.0542,0.0625,1.8790,1.888
6.189379164,0.0581,0.0762,1.8687,1.878
6.190112966,0.0550,0.1038,1.8531,1.862
6.194257289,0.0501,0.1368,1.8445,1.854
6.196380518,0.0484,0.1649,1.8499,1.861
6.197281508,0.0479,0.1918,1.8633,1.876
6.203326612,0.0494,0.2167,1.8790,1.893
6.204266091,0.0520,0.2382,1.8746,1.890
6.205153435,0.0467,0.2606,1.8597,1.878
6.205975518,0.0486,0.2836,1.8331,1.854
6.208317185,0.0599,0.3039,1.8006,1.824
6.211274164,0.0748,0.3232,1.7532,1.780
6.212389112,0.0828,0.3425,1.6970,1.727
6.214805102,0.0872,0.3510,1.6366,1.669
6.217333956,0.0841,0.3545,1.5795,1.613
6.219538904,0.0748,0.3493,1.5265,1.560
6.221890623,0.0645,0.3401,1.4798,1.512
6.2246588,0.0535,0.3286,1.4488,1.479
6.227465727,0.0452,0.3193,1.4224,1.452
6.229249737,0.0349,0.3088,1.3921,1.420
